Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
3,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS,COLOMBIA,BOYACA,PAEZ,EMPRESA SOCIAL DEL ESTADO JORGE GONZÁLEZ OLMOS_BOYACA_PAEZ
4,CLINICA NUESTRA SEÑORA DEL ROSARIO,COLOMBIA,MAGDALENA,CIENAGA,CLINICA NUESTRA SEÑORA DEL ROSARIO_MAGDALENA_CIENAGA
4,CLINICA MEDICO QUIRURGICA LTDA,COLOMBIA,NORTE SANTANDER,CHINACOTA,CLINICA MEDICO QUIRURGICA LTDA_NORTE SANTANDER_CHINACOTA
4,CLINICA MEDICO QUIRURGICA LTDA,COLOMBIA,BOYACA,CHIQUINQUIRA,CLINICA MEDICO QUIRURGICA LTDA_BOYACA_CHIQUINQUIRA
3,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA,COLOMBIA,MAGDALENA,SANTA MARTHA,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA_MAGDALENA_SANTA MARTHA
4,CORPORACION IPS TOLIMA,COLOMBIA,TOLIMA,ESPINAL,CORPORACION IPS TOLIMA_TOLIMA_ESPINAL
4,CORPORACION IPS TOLIMA,COLOMBIA,TOLIMA,SALDAÑA,CORPORACION IPS TOLIMA_TOLIMA_SALDAÑA
4,CLINICA NORTE SA,COLOMBIA,NORTE SANTANDER,LOS PATIOS,CLINICA NORTE SA_NORTE SANTANDER_LOS PATIOS
4,CLINICA NORTE SA,COLOMBIA,NORTE SANTANDER,CHITAGA,CLINICA NORTE SA_NORTE SANTANDER_CHITAGA
4,ESE HOSPITAL MANUEL ELKIN PATARROYO,COLOMBIA,BOLIVAR,SANTA ROSA DEL SUR,ESE HOSPITAL MANUEL ELKIN PATARROYO_BOLIVAR_SANTA ROSA DEL SUR
3,ESE HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCION VA,COLOMBIA,CASANARE,MONTERREY,ESE HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCION VA_CASANARE_MONTERREY
4,ESE HOSPITAL SAGRADO CORAZON DE JESUS,COLOMBIA,CORDOBA,VALENCIA,ESE HOSPITAL SAGRADO CORAZON DE JESUS_CORDOBA_VALENCIA
3,ESE HOSPITAL SAN CARLOS,COLOMBIA,HUILA,AIPE,ESE HOSPITAL SAN CARLOS_HUILA_AIPE
4,HOSPITAL TAMALAMEQUE,COLOMBIA,CESAR,TAMALAMEQUE,HOSPITAL TAMALAMEQUE_CESAR_TAMALAMEQUE
3,SECRETARIA DE SALUD MUNICIPAL DE TURBACO,COLOMBIA,BOLIVAR,TURBACO,SECRETARIA DE SALUD MUNICIPAL DE TURBACO_BOLIVAR_TURBACO
3,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA,COLOMBIA,META,* META. MUNICIPIO DESCONOCIDO,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA_META_* META. MUNICIPIO DESCONOCIDO
4,CLINICA SAN MARTIN BARRANQUILLA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA SAN MARTIN BARRANQUILLA_ATLANTICO_BARRANQUILLA
4,CLINICA SAN MARTIN BARRANQUILLA,COLOMBIA,ATLANTICO,GALAPA,CLINICA SAN MARTIN BARRANQUILLA_ATLANTICO_GALAPA
4,CLINICA SANTA ANA SA,COLOMBIA,SANTANDER,BUCARAMANGA,CLINICA SANTA ANA SA_SANTANDER_BUCARAMANGA
4,CLINICA SALUD SOCIAL SAS,COLOMBIA,SUCRE,MORROA,CLINICA SALUD SOCIAL SAS_SUCRE_MORROA
3,CENTRAL DE URGENCIAS ESPINAL CORPORACION IPS SALUD,COLOMBIA,TOLIMA,LERIDA,CENTRAL DE URGENCIAS ESPINAL CORPORACION IPS SALUD_TOLIMA_LERIDA
4,CLINICA REGIONAL VALLE DE ABURRA,COLOMBIA,CORDOBA,MONTERIA,CLINICA REGIONAL VALLE DE ABURRA_CORDOBA_MONTERIA
4,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA,COLOMBIA,MAGDALENA,CIENAGA,CORPORACION IPS SALUDCOOP CLINICA SANTA MARTA_MAGDALENA_CIENAGA
4,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,ATLANTICO,SOLEDAD,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_SOLEDAD
3,DEPARTAMENTO ADMINISTRATIVO DE SALUD DADIS,COLOMBIA,BOLIVAR,CARTAGENA,DEPARTAMENTO ADMINISTRATIVO DE SALUD DADIS_BOLIVAR_CARTAGENA
4,BATALLON DE FUSILEROS DE INFANTERIA DE MARINA NO,COLOMBIA,BOLIVAR,CARTAGENA,BATALLON DE FUSILEROS DE INFANTERIA DE MARINA NO_BOLIVAR_CARTAGENA
4,DT SALUD SAS,COLOMBIA,ATLANTICO,BARRANQUILLA,DT SALUD SAS_ATLANTICO_BARRANQUILLA
3,DUMIAN MEDICAL SAS  CLINICA DEL BOSQUE,COLOMBIA,BOLIVAR,CARTAGENA,DUMIAN MEDICAL SAS  CLINICA DEL BOSQUE_BOLIVAR_CARTAGENA
4,ESE HOSPITAL SAN JOSE,COLOMBIA,CORDOBA,SAN BERNARDO DEL VIENTO,ESE HOSPITAL SAN JOSE_CORDOBA_SAN BERNARDO DEL VIENTO
4,ESE JUAN RAMON NUÑEZ PALACIOS,COLOMBIA,HUILA,NEIVA,ESE JUAN RAMON NUÑEZ PALACIOS_HUILA_NEIVA
3,ESE REGIONAL NORTE IPS PUERTO SANTANDER,VENEZUELA,EXTERIOR,EXTERIOR_VENEZUELA,ESE REGIONAL NORTE IPS PUERTO SANTANDER_EXTERIOR_EXTERIOR_VENEZUELA
3,ESE SOR TERESA ADELE EL PAUJIL,COLOMBIA,CAQUETA,EL PAUJIL,ESE SOR TERESA ADELE EL PAUJIL_CAQUETA_EL PAUJIL
3,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS,COLOMBIA,SUCRE,SINCELEJO,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS_SUCRE_SINCELEJO
4,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS,COLOMBIA,SUCRE,SINCELEJO,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS_SUCRE_SINCELEJO
4,ESE HOSPITAL MUNICIPAL DE ALGECIRAS,COLOMBIA,HUILA,ALGECIRAS,ESE HOSPITAL MUNICIPAL DE ALGECIRAS_HUILA_ALGECIRAS
4,ESE HOSPITAL SAN JOSE DE MARIQUITA,COLOMBIA,TOLIMA,MARIQUITA,ESE HOSPITAL SAN JOSE DE MARIQUITA_TOLIMA_MARIQUITA
4,GESTION SALUD,COLOMBIA,BOLIVAR,TURBACO,GESTION SALUD_BOLIVAR_TURBACO
4,GESTION SALUD,COLOMBIA,BOLIVAR,CARTAGENA,GESTION SALUD_BOLIVAR_CARTAGENA
3,HOSPITAL SAN JOSE DE SAMANA CALDAS,COLOMBIA,CALDAS,SAMANA,HOSPITAL SAN JOSE DE SAMANA CALDAS_CALDAS_SAMANA
4,UNIDAD BASIICA  RIOHACHA SINERGIA SALUD,COLOMBIA,GUAJIRA,RIOHACHA,UNIDAD BASIICA  RIOHACHA SINERGIA SALUD_GUAJIRA_RIOHACHA
4,ORGANIZACION CLINICA SANTA TERESA SAS,COLOMBIA,BOLIVAR,MAGANGUE,ORGANIZACION CLINICA SANTA TERESA SAS_BOLIVAR_MAGANGUE
4,ESE HOSPITAL SAN JUAN CRISOSTOMO,COLOMBIA,CESAR,GONZALEZ,ESE HOSPITAL SAN JUAN CRISOSTOMO_CESAR_GONZALEZ
3,ESE HOSPITAL SAN JUAN DE DIOS DE RIONEGRO,COLOMBIA,ANTIOQUIA,RIONEGRO,ESE HOSPITAL SAN JUAN DE DIOS DE RIONEGRO_ANTIOQUIA_RIONEGRO
4,ESE HOSPITAL SAN MARTIN,COLOMBIA,CESAR,ASTREA,ESE HOSPITAL SAN MARTIN_CESAR_ASTREA
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,ESE HOSPITAL SAN RAFAEL DE TUNJA_QUINDIO_* QUINDIO. MUNICIPIO DESCONOCIDO
3,ESE HOSPITAL SAN RAFAEL-ITAGUI,COLOMBIA,ANTIOQUIA,ITAGUI,ESE HOSPITAL SAN RAFAEL-ITAGUI_ANTIOQUIA_ITAGUI
4,ESE HOSPITAL SAN RAFAEL-ITAGUI,COLOMBIA,SAN ANDRES,SAN ANDRES,ESE HOSPITAL SAN RAFAEL-ITAGUI_SAN ANDRES_SAN ANDRES
4,ESE HOSPITAL SAN SIMON,COLOMBIA,CALDAS,VICTORIA,ESE HOSPITAL SAN SIMON_CALDAS_VICTORIA
4,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,COLOMBIA,GUAJIRA,MANAURE,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS_GUAJIRA_MANAURE
3,ESE HOSPITAL LOCAL TURBACO,COLOMBIA,BOLIVAR,TURBACO,ESE HOSPITAL LOCAL TURBACO_BOLIVAR_TURBACO
4,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,COLOMBIA,GUAJIRA,HATONUEVO,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS_GUAJIRA_HATONUEVO
4,AEROPUERTO,COLOMBIA,NORTE SANTANDER,CUCUTA,AEROPUERTO_NORTE SANTANDER_CUCUTA
4,AGUA CLARA,COLOMBIA,NORTE SANTANDER,CUCUTA,AGUA CLARA_NORTE SANTANDER_CUCUTA
3,ESE HOSPITAL SAN FELIX LA DORADA,COLOMBIA,CALDAS,LA DORADA,ESE HOSPITAL SAN FELIX LA DORADA_CALDAS_LA DORADA
4,ESE HOSPITAL SAN FELIX LA DORADA,COLOMBIA,CALDAS,SAMANA,ESE HOSPITAL SAN FELIX LA DORADA_CALDAS_SAMANA
3,ESE HOSPITAL SAN FRANCISCO DE SAN LUIS DE GACENO,COLOMBIA,BOYACA,SAN LUIS DE GACENO,ESE HOSPITAL SAN FRANCISCO DE SAN LUIS DE GACENO_BOYACA_SAN LUIS DE GACENO
4,ESE HOSPITAL SAN JERONIMO DE MONTERIA,COLOMBIA,CORDOBA,PUERTO ESCONDIDO,ESE HOSPITAL SAN JERONIMO DE MONTERIA_CORDOBA_PUERTO ESCONDIDO
4,ESE HOSPITAL SAN JOSE DE TIERRALTA,COLOMBIA,CORDOBA,TIERRALTA,ESE HOSPITAL SAN JOSE DE TIERRALTA_CORDOBA_TIERRALTA
4,ESE HOSPITAL MARCO FELIPE AFANADOR,COLOMBIA,CUNDINAMARCA,TOCAIMA,ESE HOSPITAL MARCO FELIPE AFANADOR_CUNDINAMARCA_TOCAIMA
3,ESE HOSPITAL MARCO FIDEL SUAREZ,COLOMBIA,ANTIOQUIA,BELLO,ESE HOSPITAL MARCO FIDEL SUAREZ_ANTIOQUIA_BELLO
3,ESE HOSPITAL MARCO FIDEL SUAREZ,COLOMBIA,ANTIOQUIA,MEDELLIN,ESE HOSPITAL MARCO FIDEL SUAREZ_ANTIOQUIA_MEDELLIN
3,ESE HOSPITAL MARCO FIDEL SUAREZ SEDE NIQUIA,COLOMBIA,ANTIOQUIA,BELLO,ESE HOSPITAL MARCO FIDEL SUAREZ SEDE NIQUIA_ANTIOQUIA_BELLO
4,ESE HOSPITAL MARIA AUXILIADORA IQUIRA,COLOMBIA,HUILA,IQUIRA,ESE HOSPITAL MARIA AUXILIADORA IQUIRA_HUILA_IQUIRA
4,ESE HOSPITAL LOCAL SAN JUAN NEPOMUCENO,COLOMBIA,BOLIVAR,SAN JUAN NEPOMUCENO,ESE HOSPITAL LOCAL SAN JUAN NEPOMUCENO_BOLIVAR_SAN JUAN NEPOMUCENO
4,ALIADOS EN SALUD SA,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,ALIADOS EN SALUD SA_NORTE SANTANDER_VILLA DEL ROSARIO
4,ESE HOSPITAL LOCAL SAN JACINTO,COLOMBIA,BOLIVAR,SAN JACINTO,ESE HOSPITAL LOCAL SAN JACINTO_BOLIVAR_SAN JACINTO
4,FINCESALUD IPS INDIGENA,COLOMBIA,CORDOBA,PLANETA RICA,FINCESALUD IPS INDIGENA_CORDOBA_PLANETA RICA
4,ASOCIACION MEDICA MANUEL ARRIETA CARMONA EAT,COLOMBIA,SUCRE,SAN PEDRO,ASOCIACION MEDICA MANUEL ARRIETA CARMONA EAT_SUCRE_SAN PEDRO
4,ASOCIACION PROBIENESTAR  DE LA FAMILIA COLOMBIANA,COLOMBIA,BOLIVAR,CARTAGENA,ASOCIACION PROBIENESTAR  DE LA FAMILIA COLOMBIANA_BOLIVAR_CARTAGENA
4,ASOSIACION PRO BIENESTAR DE LA FAMILIA COLOMBIANA,COLOMBIA,ATLANTICO,BARRANQUILLA,ASOSIACION PRO BIENESTAR DE LA FAMILIA COLOMBIANA_ATLANTICO_BARRANQUILLA
3,ESE HOSPITAL SAN VICENTE DE PAUL DE MISTRATÓ RI,COLOMBIA,RISARALDA,MISTRATO,ESE HOSPITAL SAN VICENTE DE PAUL DE MISTRATÓ RI_RISARALDA_MISTRATO
4,PUNTO COOMEVA NEIVA,COLOMBIA,HUILA,NEIVA,PUNTO COOMEVA NEIVA_HUILA_NEIVA
4,ESE VIDASINU CENTRO DE SALUD PUEBLO BUHO,COLOMBIA,CORDOBA,MONTERIA,ESE VIDASINU CENTRO DE SALUD PUEBLO BUHO_CORDOBA_MONTERIA
4,UPSS SIMON BOLIVAR EL AMPARO,COLOMBIA,CORDOBA,MONTERIA,UPSS SIMON BOLIVAR EL AMPARO_CORDOBA_MONTERIA
4,CLINICA MURILLO - INVERCLINICAS SA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA MURILLO - INVERCLINICAS SA_ATLANTICO_BARRANQUILLA
4,CLINICA MURILLO - INVERCLINICAS SA,COLOMBIA,ATLANTICO,SOLEDAD,CLINICA MURILLO - INVERCLINICAS SA_ATLANTICO_SOLEDAD
4,CLINICA MURILLO - INVERCLINICAS SA,COLOMBIA,ATLANTICO,TUBARA,CLINICA MURILLO - INVERCLINICAS SA_ATLANTICO_TUBARA
4,CLINICA MURILLO - INVERCLINICAS SA,COLOMBIA,ATLANTICO,GALAPA,CLINICA MURILLO - INVERCLINICAS SA_ATLANTICO_GALAPA
4,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA,COLOMBIA,ATLANTICO,BARANOA,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_ATLANTICO_BARANOA
4,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA,COLOMBIA,BOLIVAR,MARIA LA BAJA,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_BOLIVAR_MARIA LA BAJA
4,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA,COLOMBIA,BOLIVAR,SOPLAVIENTO,UUBC SANTA LUCIA SALUD TOTAL EPS CARTAGENA_BOLIVAR_SOPLAVIENTO
4,CLINICA METROPOLITANA DE COMFANORTE,COLOMBIA,NORTE SANTANDER,LOS PATIOS,CLINICA METROPOLITANA DE COMFANORTE_NORTE SANTANDER_LOS PATIOS
4,CLINICA MONTERIA SA,COLOMBIA,CORDOBA,MONTERIA,CLINICA MONTERIA SA_CORDOBA_MONTERIA
4,CLINICA MONTERIA SA,COLOMBIA,CORDOBA,CERETE,CLINICA MONTERIA SA_CORDOBA_CERETE
4,CLINICA MONTERIA SA,COLOMBIA,CORDOBA,SAHAGUN,CLINICA MONTERIA SA_CORDOBA_SAHAGUN
4,CLINICA MONTERIA SA,COLOMBIA,ANTIOQUIA,SAN JUAN DE URABA,CLINICA MONTERIA SA_ANTIOQUIA_SAN JUAN DE URABA
4,SERVICIO DE EMERGENCIAS REGIONAL SERVICIO DE AMBUL,COLOMBIA,RISARALDA,PEREIRA,SERVICIO DE EMERGENCIAS REGIONAL SERVICIO DE AMBUL_RISARALDA_PEREIRA
4,C ORPORACION IPS SALUDCOOP CENTRAL DE URGENCIAS,COLOMBIA,ATLANTICO,SOLEDAD,C ORPORACION IPS SALUDCOOP CENTRAL DE URGENCIAS_ATLANTICO_SOLEDAD
4,SERVICIOS DE SALUD IPS SURA SA LOS MOLINOS,COLOMBIA,ANTIOQUIA,MEDELLIN,SERVICIOS DE SALUD IPS SURA SA LOS MOLINOS_ANTIOQUIA_MEDELLIN
4,IPS SURA MURILLO,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS SURA MURILLO_ATLANTICO_BARRANQUILLA
4,IPS SURA INDUSTRIALES MEDELLIN,COLOMBIA,ANTIOQUIA,MEDELLIN,IPS SURA INDUSTRIALES MEDELLIN_ANTIOQUIA_MEDELLIN
4,SERVISALUD ALEF IPS,COLOMBIA,CORDOBA,MONTERIA,SERVISALUD ALEF IPS_CORDOBA_MONTERIA
4,SINERGIA  SALUD ATENCION BASICA MANGA,COLOMBIA,BOLIVAR,CARTAGENA,SINERGIA  SALUD ATENCION BASICA MANGA_BOLIVAR_CARTAGENA
4,SINERGIA GLOBAL EN SALUD SAS MURILLO,COLOMBIA,ATLANTICO,SOLEDAD,SINERGIA GLOBAL EN SALUD SAS MURILLO_ATLANTICO_SOLEDAD
4,SINERGIA GLOBAL EN SALUD SAS MURILLO,COLOMBIA,ATLANTICO,BARRANQUILLA,SINERGIA GLOBAL EN SALUD SAS MURILLO_ATLANTICO_BARRANQUILLA
4,SINERGIA GLOBAL EN SALUD SAS PEDRO DE HERREDIA,COLOMBIA,BOLIVAR,TURBACO,SINERGIA GLOBAL EN SALUD SAS PEDRO DE HERREDIA_BOLIVAR_TURBACO
4,OINSAMED SAS CLINICA MISERICORDIA INTERNACIONAL,COLOMBIA,ATLANTICO,BARRANQUILLA,OINSAMED SAS CLINICA MISERICORDIA INTERNACIONAL_ATLANTICO_BARRANQUILLA
4,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SA SEDE 2,COLOMBIA,ATLANTICO,MALAMBO,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SA SEDE 2_ATLANTICO_MALAMBO
4,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SA SEDE 2,COLOMBIA,ATLANTICO,BARRANQUILLA,ORGANIZACIÓN CLINICA GENERAL DEL NORTE SA SEDE 2_ATLANTICO_BARRANQUILLA
3,ESE IMSALUD,COLOMBIA,NORTE SANTANDER,CUCUTA,ESE IMSALUD_NORTE SANTANDER_CUCUTA
4,PUNTO COOMEVA CUCUTA,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,PUNTO COOMEVA CUCUTA_NORTE SANTANDER_VILLA DEL ROSARIO
4,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,ATLANTICO,MALAMBO,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_MALAMBO
4,PREVENCION Y SALUD IPS LIMITADA,COLOMBIA,ANTIOQUIA,MEDELLIN,PREVENCION Y SALUD IPS LIMITADA_ANTIOQUIA_MEDELLIN
4,PUNTO COOMEVA CLINICA LA MILAGROSA,COLOMBIA,MAGDALENA,SANTA MARTHA,PUNTO COOMEVA CLINICA LA MILAGROSA_MAGDALENA_SANTA MARTHA
3,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,ATLANTICO,BARRANQUILLA,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_BARRANQUILLA
4,CLINICA MURILLO - INVERCLINICAS SA,COLOMBIA,ATLANTICO,BARANOA,CLINICA MURILLO - INVERCLINICAS SA_ATLANTICO_BARANOA
4,SANIDAD GRUPO AEREO DEL CARIBE,COLOMBIA,SAN ANDRES,SAN ANDRES,SANIDAD GRUPO AEREO DEL CARIBE_SAN ANDRES_SAN ANDRES
4,SANIDAD GRUPO AEREO DEL CARIBE,COLOMBIA,TOLIMA,MELGAR,SANIDAD GRUPO AEREO DEL CARIBE_TOLIMA_MELGAR
4,SANIDAD POLICIA NACIONAL,COLOMBIA,NORTE SANTANDER,CUCUTA,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_CUCUTA
4,SECRETARIA DE DESARROLLO SOCIAL,COLOMBIA,SAN ANDRES,PROVIDENCIA,SECRETARIA DE DESARROLLO SOCIAL_SAN ANDRES_PROVIDENCIA
3,SECRETARIA DE DESARROLLO SOCIAL,COLOMBIA,SAN ANDRES,PROVIDENCIA,SECRETARIA DE DESARROLLO SOCIAL_SAN ANDRES_PROVIDENCIA
3,SECRETARIA DE SALUD DE MEDELLIN,COLOMBIA,ANTIOQUIA,MEDELLIN,SECRETARIA DE SALUD DE MEDELLIN_ANTIOQUIA_MEDELLIN
4,ESTABLECIMIENTO DE SANIDAD NAVAL 1042,COLOMBIA,SAN ANDRES,SAN ANDRES,ESTABLECIMIENTO DE SANIDAD NAVAL 1042_SAN ANDRES_SAN ANDRES
4,ESTABLECIMIENTO POLICIAL DE ATENCION BASICA ESPAB,COLOMBIA,CESAR,AGUACHICA,ESTABLECIMIENTO POLICIAL DE ATENCION BASICA ESPAB_CESAR_AGUACHICA
4,ESTABLECIMIENTO POLICIAL DE ATENCION BASICA ESPAB,COLOMBIA,CESAR,LA GLORIA,ESTABLECIMIENTO POLICIAL DE ATENCION BASICA ESPAB_CESAR_LA GLORIA
4,ESTUDIOS E INVERSIONES MEDICAS S.A. ESIMED S.A.,COLOMBIA,BOLIVAR,CARTAGENA,ESTUDIOS E INVERSIONES MEDICAS S.A. ESIMED S.A._BOLIVAR_CARTAGENA
4,DISPENSARIO MEDICO LIBERTADORES,COLOMBIA,BOGOTA,BOGOTA,DISPENSARIO MEDICO LIBERTADORES_BOGOTA_BOGOTA
3,BATALLÓN DE ASPC NO17,COLOMBIA,ANTIOQUIA,CAREPA,BATALLÓN DE ASPC NO17_ANTIOQUIA_CAREPA
4,BATALLON DE CABALLERIA MECANIZADO NO 5 GR HERMOGE,COLOMBIA,NORTE SANTANDER,CUCUTA,BATALLON DE CABALLERIA MECANIZADO NO 5 GR HERMOGE_NORTE SANTANDER_CUCUTA
4,BATALLON DE CABALLERIA MECANIZADO NO 5 GR HERMOGE,COLOMBIA,NORTE SANTANDER,LOS PATIOS,BATALLON DE CABALLERIA MECANIZADO NO 5 GR HERMOGE_NORTE SANTANDER_LOS PATIOS
4,BATALLON DE INFANTERIA NO 9 BATALLA DE BOYACA,COLOMBIA,BOLIVAR,CORDOBA,BATALLON DE INFANTERIA NO 9 BATALLA DE BOYACA_BOLIVAR_CORDOBA
4,DISPENSARIO MEDICO-MILITAR BIREY,COLOMBIA,SANTANDER,CIMITARRA,DISPENSARIO MEDICO-MILITAR BIREY_SANTANDER_CIMITARRA
4,BELEN,COLOMBIA,NORTE SANTANDER,CUCUTA,BELEN_NORTE SANTANDER_CUCUTA
4,BIENESTAR IPS SEDE CHAPINERO,COLOMBIA,CUNDINAMARCA,GIRARDOT,BIENESTAR IPS SEDE CHAPINERO_CUNDINAMARCA_GIRARDOT
4,BIENESTAR IPS SAS,COLOMBIA,MAGDALENA,CIENAGA,BIENESTAR IPS SAS_MAGDALENA_CIENAGA
4,CAFESALUD MEDICINA PREPAGADA CHICO,COLOMBIA,CUNDINAMARCA,UTICA,CAFESALUD MEDICINA PREPAGADA CHICO_CUNDINAMARCA_UTICA
4,CAFESALUD MEDICINA PREPAGADA PALERMO,COLOMBIA,CUNDINAMARCA,GUADUAS,CAFESALUD MEDICINA PREPAGADA PALERMO_CUNDINAMARCA_GUADUAS
4,CAJA DE COMPENSACION COMFAMILIAR DEL HUILA,COLOMBIA,HUILA,NEIVA,CAJA DE COMPENSACION COMFAMILIAR DEL HUILA_HUILA_NEIVA
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR KENNEDY,COLOMBIA,TOLIMA,ESPINAL,CAJA DE COMPENSACION FAMILIAR COMPENSAR KENNEDY_TOLIMA_ESPINAL
4,CAJA DECOMPENSACION FAMILIAR DE CALDAS IPS SAN MA,COLOMBIA,CALDAS,MARMATO,CAJA DECOMPENSACION FAMILIAR DE CALDAS IPS SAN MA_CALDAS_MARMATO
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CESAR,AGUACHICA,CAP CENTRO DE ATENCION PRIORITARI_CESAR_AGUACHICA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,MAGDALENA,SANTA MARTHA,CAP CENTRO DE ATENCION PRIORITARI_MAGDALENA_SANTA MARTHA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CESAR,* CESAR. MUNICIPIO DESCONOCIDO,CAP CENTRO DE ATENCION PRIORITARI_CESAR_* CESAR. MUNICIPIO DESCONOCIDO
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,IBAGUE,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_IBAGUE
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CUNDINAMARCA,GIRARDOT,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_GIRARDOT
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CORDOBA,MONTERIA,CAP CENTRO DE ATENCION PRIORITARI_CORDOBA_MONTERIA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,LERIDA,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_LERIDA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,CARMEN DE APICALA,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_CARMEN DE APICALA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,MELGAR,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_MELGAR
4,CAP LA CANDELARIA,COLOMBIA,BOLIVAR,CARTAGENA,CAP LA CANDELARIA_BOLIVAR_CARTAGENA
4,CAP NUEVO BOSQUE,COLOMBIA,BOLIVAR,CARTAGENA,CAP NUEVO BOSQUE_BOLIVAR_CARTAGENA
4,CAP POZON,COLOMBIA,BOLIVAR,CARTAGENA,CAP POZON_BOLIVAR_CARTAGENA
4,CEMES SANTA MARTA,COLOMBIA,MAGDALENA,SANTA MARTHA,CEMES SANTA MARTA_MAGDALENA_SANTA MARTHA
4,JAVESALUD SANTA BEATRIZ - USAQUEN,COLOMBIA,MAGDALENA,* MAGDALENA. MUNICIPIO DESCONOCIDO,JAVESALUD SANTA BEATRIZ - USAQUEN_MAGDALENA_* MAGDALENA. MUNICIPIO DESCONOCIDO
4,CENTRAL DE URGENCIAS LOUIS PASTEUR,COLOMBIA,TOLIMA,MELGAR,CENTRAL DE URGENCIAS LOUIS PASTEUR_TOLIMA_MELGAR
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,BOLIVAR,CARTAGENA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_BOLIVAR_CARTAGENA
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,CORDOBA,MONTERIA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_CORDOBA_MONTERIA
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,CUNDINAMARCA,RICAURTE,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_CUNDINAMARCA_RICAURTE
4,CENTRO CLINICO MONSERRATE,COLOMBIA,SANTANDER,BUCARAMANGA,CENTRO CLINICO MONSERRATE_SANTANDER_BUCARAMANGA
