Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,CEMEV IPS ROBLEDO,COLOMBIA,ANTIOQUIA,SAN JERONIMO,CEMEV IPS ROBLEDO_ANTIOQUIA_SAN JERONIMO
4,HOSPITAL EDUARDO SANTOS ESE,COLOMBIA,CAQUETA,FLORENCIA,HOSPITAL EDUARDO SANTOS ESE_CAQUETA_FLORENCIA
3,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA,COLOMBIA,GUAVIARE,SAN JOSE DEL GUAVIARE,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA_GUAVIARE_SAN JOSE DEL GUAVIARE
4,COMANDO AEREO DE TRANSPORTE MILITAR CATAM FONTIB,COLOMBIA,META,VILLAVICENCIO,COMANDO AEREO DE TRANSPORTE MILITAR CATAM FONTIB_META_VILLAVICENCIO
4,RAFAEL REYES APULO CENTRO DE SALUD,COLOMBIA,CUNDINAMARCA,RAFAEL REYES (APULO),RAFAEL REYES APULO CENTRO DE SALUD_CUNDINAMARCA_RAFAEL REYES (APULO)
4,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU,COLOMBIA,CALDAS,MARQUETALIA,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_CALDAS_MARQUETALIA
4,HOSPITAL SANTA LUCIA RONCESVALLES,COLOMBIA,SANTANDER,BUCARAMANGA,HOSPITAL SANTA LUCIA RONCESVALLES_SANTANDER_BUCARAMANGA
4,ADMINISTRADORA COUNTRY SA,COLOMBIA,META,VILLAVICENCIO,ADMINISTRADORA COUNTRY SA_META_VILLAVICENCIO
3,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,COLOMBIA,ANTIOQUIA,ITAGUI,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA_ANTIOQUIA_ITAGUI
4,ESE HOSPITAL SAN ROQUE,COLOMBIA,ANTIOQUIA,BOLIVAR,ESE HOSPITAL SAN ROQUE_ANTIOQUIA_BOLIVAR
4,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,COLOMBIA,ANTIOQUIA,REMEDIOS,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE_ANTIOQUIA_REMEDIOS
3,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE,COLOMBIA,ANTIOQUIA,REMEDIOS,HOSPITAL GENERAL DE MEDELLIN - LUZ CASTRO DE GUTIE_ANTIOQUIA_REMEDIOS
4,UNIDAD DE SALUD CURRULAO COMFAMILIAR CAMACOL COODA,COLOMBIA,ANTIOQUIA,ANTIOQUIA,UNIDAD DE SALUD CURRULAO COMFAMILIAR CAMACOL COODA_ANTIOQUIA_ANTIOQUIA
4,SERVICIOS DE SALUD IPS SURAMERICANA MONTERREY,COLOMBIA,ANTIOQUIA,BELLO,SERVICIOS DE SALUD IPS SURAMERICANA MONTERREY_ANTIOQUIA_BELLO
4,ESE HOSPITAL SAN FRANCISCO,COLOMBIA,ANTIOQUIA,CAREPA,ESE HOSPITAL SAN FRANCISCO_ANTIOQUIA_CAREPA
4,ESE HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,COLOMBIA,ANTIOQUIA,CAREPA,ESE HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ_ANTIOQUIA_CAREPA
4,CLINICA HIGEA,COLOMBIA,BOLIVAR,SAN JUAN NEPOMUCENO,CLINICA HIGEA_BOLIVAR_SAN JUAN NEPOMUCENO
4,PS LA ISLA ESE NORTE,COLOMBIA,VALLE,CALI,PS LA ISLA ESE NORTE_VALLE_CALI
4,ESE HOSPITAL REGIONAL DE DUITAMA,COLOMBIA,CUNDINAMARCA,PUERTO SALGAR,ESE HOSPITAL REGIONAL DE DUITAMA_CUNDINAMARCA_PUERTO SALGAR
4,VIRREY SOLIS IPS SA SAN JOSE INFANTIL,COLOMBIA,CALDAS,LA DORADA,VIRREY SOLIS IPS SA SAN JOSE INFANTIL_CALDAS_LA DORADA
3,HOSPITAL LUIS ABLANQUE DE LA PLATA DE BELLAVISTA,COLOMBIA,VALLE,BUENAVENTURA,HOSPITAL LUIS ABLANQUE DE LA PLATA DE BELLAVISTA_VALLE_BUENAVENTURA
3,ESE HOSPITAL SANTA CATALINA,COLOMBIA,VALLE,EL CAIRO,ESE HOSPITAL SANTA CATALINA_VALLE_EL CAIRO
4,COMFANDI IPS CARTAGO,COLOMBIA,VALLE,ANSERMANUEVO,COMFANDI IPS CARTAGO_VALLE_ANSERMANUEVO
3,HOSPITAL LOCAL DE VIJES,COLOMBIA,VALLE,VIJES,HOSPITAL LOCAL DE VIJES_VALLE_VIJES
4,CLINICA VERSALLES SA SEDE YUMBO,COLOMBIA,VALLE,ZARZAL,CLINICA VERSALLES SA SEDE YUMBO_VALLE_ZARZAL
3,IPS SO EMPRESARIAL SAS,COLOMBIA,META,PUERTO GAITAN,IPS SO EMPRESARIAL SAS_META_PUERTO GAITAN
4,CLINISANITAS CIUDAD JARDIN,COLOMBIA,VALLE,FLORIDA,CLINISANITAS CIUDAD JARDIN_VALLE_FLORIDA
3,ESE HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA,COLOMBIA,VALLE,SEVILLA,ESE HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA_VALLE_SEVILLA
4,CLINICA DE LA MUJER SAS,COLOMBIA,TOLIMA,MELGAR,CLINICA DE LA MUJER SAS_TOLIMA_MELGAR
3,SALUD TOTAL EPS SA,COLOMBIA,META,VILLAVICENCIO,SALUD TOTAL EPS SA_META_VILLAVICENCIO
3,ESE HOSPITAL DEL ROSARIO,COLOMBIA,VALLE,GINEBRA,ESE HOSPITAL DEL ROSARIO_VALLE_GINEBRA
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,CUNDINAMARCA,LA VEGA,VIRREY SOLIS IPS CL 98 - B UNIDOS_CUNDINAMARCA_LA VEGA
3,FUNDACION ABOOD SHAIO,COLOMBIA,MAGDALENA,SANTA MARTHA,FUNDACION ABOOD SHAIO_MAGDALENA_SANTA MARTHA
3,HOSPITAL DEPARTAMENTAL DE GRANADA ESE,COLOMBIA,META,GRANADA,HOSPITAL DEPARTAMENTAL DE GRANADA ESE_META_GRANADA
3,CAJA DE COMPENSACION FAMILIAR DEL VALLE COMFAMILIA,COLOMBIA,VALLE,PALMIRA,CAJA DE COMPENSACION FAMILIAR DEL VALLE COMFAMILIA_VALLE_PALMIRA
4,CLINICA PARTENON LTDA,COLOMBIA,META,VILLAVICENCIO,CLINICA PARTENON LTDA_META_VILLAVICENCIO
3,IPS CAFI BELLO,COLOMBIA,CUNDINAMARCA,NARIÑO,IPS CAFI BELLO_CUNDINAMARCA_NARIÑO
4,ESE HOSPITAL ARSENIO REPIZO VANEGAS,COLOMBIA,VALLE,TULUA,ESE HOSPITAL ARSENIO REPIZO VANEGAS_VALLE_TULUA
4,RED DE SALUD DE LADERA ESE CS PRIMERO DE MAYO,COLOMBIA,VALLE,CALI,RED DE SALUD DE LADERA ESE CS PRIMERO DE MAYO_VALLE_CALI
4,LABORATORIO DEPARTAMENTAL DE SALUD PUBLICA LDSP,COLOMBIA,GUAVIARE,SAN JOSE DEL GUAVIARE,LABORATORIO DEPARTAMENTAL DE SALUD PUBLICA LDSP_GUAVIARE_SAN JOSE DEL GUAVIARE
3,ESE HOSPITAL SAN ROQUE,COLOMBIA,VALLE,PRADERA,ESE HOSPITAL SAN ROQUE_VALLE_PRADERA
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,CESAR,* CESAR. MUNICIPIO DESCONOCIDO,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_CESAR_* CESAR. MUNICIPIO DESCONOCIDO
3,FUNDACION HOSPITAL SAN CARLOS RAFAEL URIBE,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,FUNDACION HOSPITAL SAN CARLOS RAFAEL URIBE_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL,COLOMBIA,VALLE,ROLDANILLO,ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL_VALLE_ROLDANILLO
4,ESE FABIO JARAMILLO LONDOÑO CENTRO DE SALUD SOLIT,COLOMBIA,CAQUETA,CARTAGENA DEL CHAIRA,ESE FABIO JARAMILLO LONDOÑO CENTRO DE SALUD SOLIT_CAQUETA_CARTAGENA DEL CHAIRA
4,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA,COLOMBIA,CALDAS,VITERBO,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA_CALDAS_VITERBO
4,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,COLOMBIA,CHOCO,QUIBDO,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN_CHOCO_QUIBDO
4,HOSPITAL SAN ANTONIO DE SESQUILE,COLOMBIA,CUNDINAMARCA,TOCAIMA,HOSPITAL SAN ANTONIO DE SESQUILE_CUNDINAMARCA_TOCAIMA
4,ESE HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE SUESCA,COLOMBIA,CUNDINAMARCA,MEDINA,ESE HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE SUESCA_CUNDINAMARCA_MEDINA
4,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,COLOMBIA,HUILA,PITALITO,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO_HUILA_PITALITO
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,HUILA,BARAYA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_HUILA_BARAYA
4,ESPERANZA Y SALUD SAS,COLOMBIA,CAUCA,POPAYAN,ESPERANZA Y SALUD SAS_CAUCA_POPAYAN
4,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA,COLOMBIA,GUAINIA,PUERTO INIRIDA,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA_GUAINIA_PUERTO INIRIDA
4,ESE HOSPITAL GILBERTO MEJIA MEJIA,COLOMBIA,CORDOBA,* CORDOBA. MUNICIPIO DESCONOCIDO,ESE HOSPITAL GILBERTO MEJIA MEJIA_CORDOBA_* CORDOBA. MUNICIPIO DESCONOCIDO
4,EPS SANITAS UAP KENNEDY-KENENDY,COLOMBIA,TOLIMA,ESPINAL,EPS SANITAS UAP KENNEDY-KENENDY_TOLIMA_ESPINAL
4,CENTRO CORPORACION IPS SALUDCOOP,COLOMBIA,TOLIMA,MELGAR,CENTRO CORPORACION IPS SALUDCOOP_TOLIMA_MELGAR
3,MESALUD LTDA,COLOMBIA,CUNDINAMARCA,LA MESA,MESALUD LTDA_CUNDINAMARCA_LA MESA
4,HOSPITAL SANTA BARBARA DE VERGARA,COLOMBIA,CUNDINAMARCA,ANOLAIMA,HOSPITAL SANTA BARBARA DE VERGARA_CUNDINAMARCA_ANOLAIMA
4,EPS SANITAS UAP ASUNCION-PUENTE ARANDA,COLOMBIA,CUNDINAMARCA,VILLETA,EPS SANITAS UAP ASUNCION-PUENTE ARANDA_CUNDINAMARCA_VILLETA
4,HOSPITAL CHAPINERO ESE CAMI CHAPINERO 2,COLOMBIA,HUILA,NEIVA,HOSPITAL CHAPINERO ESE CAMI CHAPINERO 2_HUILA_NEIVA
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,TOLIMA,MELGAR,SERVICIOS ADOM Y CIA LTDA_TOLIMA_MELGAR
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CUNDINAMARCA,GUAYABAL DE SIQUIMA,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_GUAYABAL DE SIQUIMA
4,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA,COLOMBIA,CUNDINAMARCA,VILLETA,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA_CUNDINAMARCA_VILLETA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,CUNDINAMARCA,* CUNDINAMARCA. MUNICIPIO DESCONOCIDO,IPS PUNTO DE SALUD SALUD SURA CL 100_CUNDINAMARCA_* CUNDINAMARCA. MUNICIPIO DESCONOCIDO
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,HOSPITAL UNIVERSITARIO SAN IGNACIO_QUINDIO_* QUINDIO. MUNICIPIO DESCONOCIDO
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,ESPINAL,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_ESPINAL
4,ESP ESCUELA GONZALO JIMENEZ DE QUESADA SEJIM,COLOMBIA,TOLIMA,IBAGUE,ESP ESCUELA GONZALO JIMENEZ DE QUESADA SEJIM_TOLIMA_IBAGUE
4,ADMINISTRADORA COUNTRY SA,COLOMBIA,VALLE,CALI,ADMINISTRADORA COUNTRY SA_VALLE_CALI
4,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL,COLOMBIA,CASANARE,* CASANARE. MUNICIPIO DESCONOCIDO,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL_CASANARE_* CASANARE. MUNICIPIO DESCONOCIDO
4,EPS SANITAS UAP KENNEDY-KENENDY,COLOMBIA,CUNDINAMARCA,ANAPOIMA,EPS SANITAS UAP KENNEDY-KENENDY_CUNDINAMARCA_ANAPOIMA
4,VIRREY SOLIS IPS SA SAN JOSE INFANTIL,COLOMBIA,TOLIMA,ESPINAL,VIRREY SOLIS IPS SA SAN JOSE INFANTIL_TOLIMA_ESPINAL
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,MAGDALENA,SANTA MARTHA,VIRREY SOLIS IPS CL 98 - B UNIDOS_MAGDALENA_SANTA MARTHA
4,CENTRO NACIONAL DE ENTRENAMIENTO,COLOMBIA,HUILA,NEIVA,CENTRO NACIONAL DE ENTRENAMIENTO_HUILA_NEIVA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,META,VILLAVICENCIO,IPS PUNTO DE SALUD SALUD SURA CL 100_META_VILLAVICENCIO
4,FUNDACION ABOOD SHAIO,COLOMBIA,CASANARE,YOPAL,FUNDACION ABOOD SHAIO_CASANARE_YOPAL
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,ATLANTICO,BARRANQUILLA,SERVICIOS ADOM Y CIA LTDA_ATLANTICO_BARRANQUILLA
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,VALLE,BUENAVENTURA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_VALLE_BUENAVENTURA
3,CLÍNICA UNIVERSIDAD DE LA SABANA,COLOMBIA,CUNDINAMARCA,ANAPOIMA,CLÍNICA UNIVERSIDAD DE LA SABANA_CUNDINAMARCA_ANAPOIMA
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR 42,COLOMBIA,ATLANTICO,BARRANQUILLA,CAJA DE COMPENSACION FAMILIAR COMPENSAR 42_ATLANTICO_BARRANQUILLA
4,UNIDAD CONSULTA PRIORITARIA DISAN,COLOMBIA,META,PUERTO GAITAN,UNIDAD CONSULTA PRIORITARIA DISAN_META_PUERTO GAITAN
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR CL 67,COLOMBIA,CUNDINAMARCA,TOCAIMA,CAJA DE COMPENSACION FAMILIAR COMPENSAR CL 67_CUNDINAMARCA_TOCAIMA
4,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA,COLOMBIA,VALLE,CALI,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA_VALLE_CALI
4,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU,COLOMBIA,CASANARE,YOPAL,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU_CASANARE_YOPAL
4,COLONIA  AGRICOLA DE  ACACIAS,COLOMBIA,ANTIOQUIA,AMALFI,COLONIA  AGRICOLA DE  ACACIAS_ANTIOQUIA_AMALFI
4,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS,COLOMBIA,TOLIMA,GUAMO,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS_TOLIMA_GUAMO
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CUNDINAMARCA,NILO,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_NILO
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON,COLOMBIA,CUNDINAMARCA,NOCAIMA,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON_CUNDINAMARCA_NOCAIMA
4,HOSPITAL CENTRAL POLICIA,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,HOSPITAL CENTRAL POLICIA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS,COLOMBIA,CUNDINAMARCA,UTICA,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_CUNDINAMARCA_UTICA
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,CUNDINAMARCA,AGUA DE DIOS,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_CUNDINAMARCA_AGUA DE DIOS
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,CUNDINAMARCA,CACHIPAY,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_CACHIPAY
4,INVERSIONES MEDICAS DE ANTIOQUIA SA CLINICA LAS,COLOMBIA,ANTIOQUIA,ANTIOQUIA,INVERSIONES MEDICAS DE ANTIOQUIA SA CLINICA LAS_ANTIOQUIA_ANTIOQUIA
4,EPS SANITAS UNIDAD DE ATENCION PRIMARIA MORATO,COLOMBIA,META,CUBARRAL,EPS SANITAS UNIDAD DE ATENCION PRIMARIA MORATO_META_CUBARRAL
4,ALCALDIA DE CHAMEZA,COLOMBIA,CASANARE,YOPAL,ALCALDIA DE CHAMEZA_CASANARE_YOPAL
4,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU,COLOMBIA,CAQUETA,FLORENCIA,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_CAQUETA_FLORENCIA
4,HOSPITAL PEDRO LEON ALVAREZ DIAZ,COLOMBIA,CUNDINAMARCA,EL COLEGIO,HOSPITAL PEDRO LEON ALVAREZ DIAZ_CUNDINAMARCA_EL COLEGIO
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,TOLIMA,MELGAR,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_MELGAR
4,CENTRO POLICLINICO DE OLAYA - RAFAEL URIBE,COLOMBIA,TOLIMA,FLANDES,CENTRO POLICLINICO DE OLAYA - RAFAEL URIBE_TOLIMA_FLANDES
4,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL,COLOMBIA,META,LA MACARENA,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL_META_LA MACARENA
3,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,BOLIVAR,* BOLIVAR. MUNICIPIO DESCONOCIDO,CAP CENTRO DE ATENCION PRIORITARI_BOLIVAR_* BOLIVAR. MUNICIPIO DESCONOCIDO
4,EPS SANITAS SA UAP - USAQUEN,COLOMBIA,BOLIVAR,CARTAGENA,EPS SANITAS SA UAP - USAQUEN_BOLIVAR_CARTAGENA
4,CENTRO CORPORACION IPS SALUDCOOP,COLOMBIA,CUNDINAMARCA,PUERTO SALGAR,CENTRO CORPORACION IPS SALUDCOOP_CUNDINAMARCA_PUERTO SALGAR
4,DISPENSARIO MEDICO CANTON SUR TUNJUELITO,COLOMBIA,TOLIMA,MELGAR,DISPENSARIO MEDICO CANTON SUR TUNJUELITO_TOLIMA_MELGAR
4,CORPORACION IPS CORVESALUD COODONTOLOGOS RAFAEL UR,COLOMBIA,TOLIMA,CARMEN DE APICALA,CORPORACION IPS CORVESALUD COODONTOLOGOS RAFAEL UR_TOLIMA_CARMEN DE APICALA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,CUNDINAMARCA,LA PALMA,HOSPITAL UNIVERSITARIO SAN IGNACIO_CUNDINAMARCA_LA PALMA
4,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA,COLOMBIA,META,* META. MUNICIPIO DESCONOCIDO,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA_META_* META. MUNICIPIO DESCONOCIDO
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,CUNDINAMARCA,ANAPOIMA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_CUNDINAMARCA_ANAPOIMA
4,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA,COLOMBIA,CUNDINAMARCA,PUERTO SALGAR,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_CUNDINAMARCA_PUERTO SALGAR
4,EPS SANITAS UAP ASUNCION PUENTE ARANDA,COLOMBIA,BOLIVAR,CARTAGENA,EPS SANITAS UAP ASUNCION PUENTE ARANDA_BOLIVAR_CARTAGENA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,SANTANDER,BUCARAMANGA,IPS PUNTO DE SALUD SALUD SURA CL 100_SANTANDER_BUCARAMANGA
4,PREMISALUD IPS QUINTA PAREDES,COLOMBIA,CUNDINAMARCA,GIRARDOT,PREMISALUD IPS QUINTA PAREDES_CUNDINAMARCA_GIRARDOT
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,SANTANDER,BUCARAMANGA,VIRREY SOLIS IPS CL 98 - B UNIDOS_SANTANDER_BUCARAMANGA
4,COMANDO AEREO DE TRANSPORTE MILITAR CATAM FONTIB,COLOMBIA,CHOCO,QUIBDO,COMANDO AEREO DE TRANSPORTE MILITAR CATAM FONTIB_CHOCO_QUIBDO
4,VIVA 1A IPS SA,COLOMBIA,TOLIMA,GUAMO,VIVA 1A IPS SA_TOLIMA_GUAMO
4,CLINICA COLSANITAS SA,COLOMBIA,ANTIOQUIA,ENVIGADO,CLINICA COLSANITAS SA_ANTIOQUIA_ENVIGADO
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,ANTIOQUIA,ARMENIA,SERVICIOS ADOM Y CIA LTDA_ANTIOQUIA_ARMENIA
4,BATALLON DE ASPC 27,COLOMBIA,CUNDINAMARCA,GIRARDOT,BATALLON DE ASPC 27_CUNDINAMARCA_GIRARDOT
3,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA,COLOMBIA,TOLIMA,LERIDA,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_TOLIMA_LERIDA
4,ESE HOSPITAL SANTA MATILDE,COLOMBIA,CUNDINAMARCA,SAN JUAN DE RIO SECO,ESE HOSPITAL SANTA MATILDE_CUNDINAMARCA_SAN JUAN DE RIO SECO
4,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS,COLOMBIA,CUNDINAMARCA,LA VEGA,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS_CUNDINAMARCA_LA VEGA
4,EPS SANITAS UAP ASUNCION PUENTE ARANDA,COLOMBIA,CUNDINAMARCA,ARBELAEZ,EPS SANITAS UAP ASUNCION PUENTE ARANDA_CUNDINAMARCA_ARBELAEZ
4,ESE HOSPITAL SANTA MATILDE,COLOMBIA,VALLE,PRADERA,ESE HOSPITAL SANTA MATILDE_VALLE_PRADERA
4,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68,COLOMBIA,CUNDINAMARCA,UTICA,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_CUNDINAMARCA_UTICA
3,ESE HOSPITAL SAN RAFAEL,COLOMBIA,TOLIMA,CARMEN DE APICALA,ESE HOSPITAL SAN RAFAEL_TOLIMA_CARMEN DE APICALA
4,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA,COLOMBIA,NARIÑO,TUMACO,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_NARIÑO_TUMACO
3,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,META,VILLAVICENCIO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_META_VILLAVICENCIO
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,GUAVIARE,SAN JOSE DEL GUAVIARE,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_GUAVIARE_SAN JOSE DEL GUAVIARE
4,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALU,COLOMBIA,HUILA,PITALITO,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALU_HUILA_PITALITO
3,ESE HOSPITAL MUNICIPAL SAN ROQUE,COLOMBIA,ANTIOQUIA,ANTIOQUIA,ESE HOSPITAL MUNICIPAL SAN ROQUE_ANTIOQUIA_ANTIOQUIA
4,CORPORACION IPS COMFAMILIAR CAMACOL CODAN SANTA TE,COLOMBIA,ANTIOQUIA,MEDELLIN,CORPORACION IPS COMFAMILIAR CAMACOL CODAN SANTA TE_ANTIOQUIA_MEDELLIN
4,SERVICIOS DE SALUD IPS SURAMERICANA SA,COLOMBIA,ANTIOQUIA,ZARAGOZA,SERVICIOS DE SALUD IPS SURAMERICANA SA_ANTIOQUIA_ZARAGOZA
3,ESE HOSPITAL OSCAR EMIRO VERGARA CRUZ,COLOMBIA,ANTIOQUIA,TURBO,ESE HOSPITAL OSCAR EMIRO VERGARA CRUZ_ANTIOQUIA_TURBO
4,ESE SANTA GERTRUDIS ENVIGADO,COLOMBIA,BOLIVAR,CARTAGENA,ESE SANTA GERTRUDIS ENVIGADO_BOLIVAR_CARTAGENA
4,ESE HOSPITAL LA MISERICORDIA,COLOMBIA,ANTIOQUIA,EL BAGRE,ESE HOSPITAL LA MISERICORDIA_ANTIOQUIA_EL BAGRE
4,HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,COLOMBIA,NARIÑO,LA UNION,HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO_NARIÑO_LA UNION
4,HOSPITAL CENTRAL POLICIA,COLOMBIA,GUAVIARE,SAN JOSE DEL GUAVIARE,HOSPITAL CENTRAL POLICIA_GUAVIARE_SAN JOSE DEL GUAVIARE
4,IRMA ELENA SIERRA ZULUAGA,COLOMBIA,ANTIOQUIA,SAN JERONIMO,IRMA ELENA SIERRA ZULUAGA_ANTIOQUIA_SAN JERONIMO
4,IPS CAFI BELLO,COLOMBIA,ANTIOQUIA,MEDELLIN,IPS CAFI BELLO_ANTIOQUIA_MEDELLIN
4,CLINICA CHIA SA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA CHIA SA_ATLANTICO_BARRANQUILLA
4,SALUD TOTAL EPS UUBC REINA CATALINA,COLOMBIA,ATLANTICO,BARRANQUILLA,SALUD TOTAL EPS UUBC REINA CATALINA_ATLANTICO_BARRANQUILLA
4,CAJA DE COMPENSACION FAMILIAR IPS DEL HUILA,COLOMBIA,HUILA,GARZON,CAJA DE COMPENSACION FAMILIAR IPS DEL HUILA_HUILA_GARZON
4,HOSPITAL DEL SUR CAMI PATIO BONITO,COLOMBIA,CASANARE,YOPAL,HOSPITAL DEL SUR CAMI PATIO BONITO_CASANARE_YOPAL
