date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
7/4/2022,33259486.938307576,4160255.5841967454,6222569.206145469,624286.4608217295,29753114.738750882,19612848.42883477,6252548.005992777,928719.8647081921,88923508.63588445,983803.5867419915
7/11/2022,33592163.79914765,4221606.928994079,6239342.961460578,631560.0192419632,30518107.828566857,20079758.176414855,6367143.651834783,941241.8905873923,89800658.14737047,990510.0413124718
7/18/2022,33945040.12638393,4293315.772286212,6252801.627135497,640114.8475080554,31402397.89580277,20493788.88909911,6469294.890668559,955301.7983727303,90754525.22113037,1000464.3737904953
7/25/2022,34293804.30729841,4368510.333979458,6270392.866185227,648828.5844075686,32355417.838190235,20847482.462842397,6552479.196695594,970172.2942823898,91745695.92506455,1011373.2564299303
8/1/2022,34602905.42713845,4436462.130695739,6297957.559,656451.8193612669,33279838.494591907,21182536.98382651,6631361.964603697,984795.9390094359,92783284.22968629,1020407.0705820122
8/8/2022,34862219.09952706,4493574.696313164,6333384.216812134,662448.7029092805,34113434.297973335,21546465.75025805,6726934.130384785,998592.1067751768,93896121.80788781,1026906.8570328251
8/15/2022,35088784.44507995,4545079.506774028,6366721.793,667037.5337,34872948.91437013,21946544.833886087,6843054.401827498,1011380.2365466264,95067227.03363636,1032198.8556447193
8/22/2022,35299151.32026309,4597301.379,6388496.155761957,670762.3759,35622269.610210486,22350722.985132694,6960957.963582762,1022998.7179666817,96229600.36014317,1037492.3927000796
8/29/2022,35493291.29,4651104.933783841,6398380.976245492,674198.8134938116,36406462.892703995,22730407.047334407,7058729.915766405,1033444.7125773992,97335443.56181684,1042809.9218787551
9/5/2022,35667735.69542486,4703739.866839879,6404638.205672886,677855.1684925738,37219899.986267455,23092340.861993846,7133594.042757084,1043271.6946876827,98403852.11731216,1047881.1219846337
9/12/2022,35831387.42,4754623.701580185,6414603.940296072,681991.1079195997,38030023.051699765,23463721.872036472,7201625.449533607,1053341.8912337567,99476470.72,1053118.7427736707
9/19/2022,35995973.69690484,4806375.4917824175,6427083.938248395,686427.2155184038,38818849.05016649,23854076.142322496,7276732.573622703,1063934.2839577184,100539303.8,1059054.0911741848
9/26/2022,36154724.75149322,4860305.733386461,6435597.766267656,690745.4427028915,39596647.32912681,24244731.569866836,7355212.869714122,1074373.5077873652,101524257.27295616,1065243.232884627
10/3/2022,36285247.66894558,4913797.873550479,6438323.817301309,694857.0679741583,40383400.56979694,24618757.56277569,7423781.843879964,1083898.7917572365,102400273.14159551,1070631.3166640776
10/10/2022,36379825.94182501,4964025.769761594,6442054.452255753,699254.9407920985,41188222.36808149,24990709.905957762,7478796.144,1092792.7169033636,103235036.98360518,1075155.6534583664
10/17/2022,36462839.75001734,5012730.951510948,6454606.3178171795,704475.5365826515,42008975.17467238,25395422.34551623,7530956.974282057,1102197.4960653842,104135729.3036299,1080205.8986739665
10/24/2022,36566008.77204994,5064491.241368533,6474827.272664504,710346.6926744303,42844325.758821465,25848275.10819674,7589997.430488193,1112675.0860543733,105137892.26626918,1086865.7568459683
10/31/2022,36689780.531482175,5119983.273963119,6493197.452112805,716079.8224057315,43699093.408428706,26326709.840709485,7651051.981975058,1123422.0327316613,106190827.6621446,1094148.805471239
11/7/2022,36805051.479683906,5173747.701891051,6503273.225148879,721267.0194932519,44578787.52172282,26795434.47275685,7702437.098456159,1133445.548656683,107264052.7306072,1099982.4089935352
