week,dengue,zika,chik,var,date,tavg,tmin,tmax,prcp,wdir,wspd,pres,mob_index,google_physician,google_hospital,google_pharmacy,google_symptom
2022-10-24,1118,0.0,1.0,437.0,2022-10-24,18.90683445076492,14.828949370135591,23.52118799966583,6.493328053763944,246.13935822775872,8.231503202576544,1020.3285996912516,16.137142857142855,12,8,5,23
2022-10-31,1225,0.0,1.0,509.0,2022-10-31,18.708073064269797,14.392889025840846,23.527237857585146,6.250730405062426,213.3663200368721,8.496791500431817,1020.3999452566884,15.268571428571429,12,8,5,26
2022-11-07,1140,0.0,1.0,495.0,2022-11-07,18.256998640179308,14.295920869061774,23.1100501464979,9.748611415126854,231.67271347549652,7.783837492299176,1020.9931981533166,14.857142857142858,14,8,5,27
2022-11-14,1291,3.0,0.0,498.0,2022-11-14,19.018079506571407,14.506045940898156,23.60176682838344,5.0797594593468585,173.9196261155809,7.69906429466505,1019.6335383935304,14.934285714285712,12,7,5,24
2022-11-21,1291,3.0,2.0,396.0,2022-11-21,18.72487998512944,14.219517890769763,23.346636167232354,5.686326087820172,238.83408182422795,8.560385216505088,1019.812601256631,15.328571428571427,22,7,4,24
2022-11-28,1263,0.0,1.0,338.0,2022-11-28,18.26774762856611,14.25012830618916,22.93019889640042,6.7102362524953145,225.33193283487736,8.970403297457342,1018.9366650574202,15.254285714285714,12,6,5,24
2022-12-05,1416,1.0,0.0,323.0,2022-12-05,18.202414416987217,13.836996406039408,23.16449512851973,3.7287221097091674,220.39980247233487,8.709295611452275,1019.4997795749716,15.428571428571429,13,11,5,27
2022-12-12,1360,0.0,1.0,311.0,2022-12-12,18.289272925146268,12.482130336835672,24.275115432957936,2.0291004608395005,140.9951446104521,8.69665220087659,1018.8670347960712,15.705714285714285,12,11,4,25
2022-12-19,1307,1.0,3.0,279.0,2022-12-19,18.82009133831071,12.742822768926834,25.086208673041245,1.2803340284019848,99.44790841570558,9.723242477700712,1019.588311174017,15.875714285714285,11,12,4,26
2022-12-26,1246,1.0,1.0,266.0,2022-12-26,18.53789207933095,13.469856187635544,23.90679528926748,3.241824303240145,232.154809041907,8.760821925586514,1020.817624732136,16.142857142857142,14,14,5,26
2023-01-02,1554,0.0,1.0,375.0,2023-01-02,18.507416055644047,14.372038089549482,23.281377785136023,6.022227924777613,134.23191786479805,8.799830212164602,1021.247801172982,16.830000000000002,14,15,5,27
2023-01-09,1397,1.0,1.0,320.0,2023-01-09,18.38353562024453,14.636145468702344,23.382730964756384,8.052323771714752,202.6406723295377,8.87437908439321,1021.1799338473946,17.48857142857143,16,16,5,27
2023-01-16,1431,0.0,0.0,354.0,2023-01-16,18.405409902931854,13.615150437445864,23.66172198472177,2.8930633075757166,136.92768834726115,9.398764747551995,1019.716982468764,16.164285714285715,16,16,5,28
2023-01-23,1246,0.0,2.0,373.0,2023-01-23,18.496270463418288,11.764698797063192,24.890241625829216,1.313477897295287,119.7458081577582,10.781650843774722,1019.176080826612,14.99,15,16,6,25
2023-01-30,1351,0.0,0.0,398.0,2023-01-30,18.418697961949054,11.532230185147176,24.8774390299535,1.3922177285841748,171.71146363778712,11.077171895210212,1019.3285572924386,14.94,17,16,6,24
2023-02-06,1422,0.0,0.0,421.0,2023-02-06,19.28080161528716,13.346555089687104,25.16436638357192,3.160928351792176,78.69505957144338,11.09050944289232,1018.6027934608944,14.242857142857144,15,16,6,25
2023-02-13,1212,0.0,0.0,432.0,2023-02-13,19.186383340814015,13.767025863171384,24.6504637295561,5.435425501913106,97.37737915137906,10.221522887982491,1018.9138585141108,13.365714285714287,14,17,5,26
2023-02-20,1157,1.0,0.0,463.0,2023-02-20,18.689632861484345,13.455638693131508,24.36754121592929,3.128219531058758,182.09931713032043,10.2847801471878,1020.559933083336,13.492857142857144,16,17,5,26
2023-02-27,1223,0.0,1.0,454.0,2023-02-27,20.08524038018163,15.379600708884103,25.14486032839312,5.246701648149178,91.30059083580352,10.570277215561063,1019.3051406157876,14.354285714285714,18,17,6,26
2023-03-06,1195,1.0,0.0,461.0,2023-03-06,18.29099223601092,14.83428206025832,22.870011471599927,9.603215252181526,236.6309268331731,8.809538433650424,1020.8277540887318,25.647142857142857,19,17,6,26
2023-03-13,1198,0.0,0.0,474.0,2023-03-13,18.60632082602769,14.548859769082584,23.12322664840385,9.480669685308785,230.2483702338077,8.866353346801786,1020.791658195836,26.788571428571426,17,17,6,28
2023-03-20,1256,0.0,2.0,543.0,2023-03-20,19.322791821583984,14.618453110219807,24.42358666926941,4.410209009373497,219.7733952105907,10.667140489414672,1020.1620207310024,17.517142857142858,18,17,6,28
2023-03-27,1204,0.0,1.0,501.0,2023-03-27,19.12422142799499,14.81195323406129,23.950581565229637,7.833603623478986,103.63279055097028,9.80740357346137,1019.8590163809998,21.874285714285715,14,13,6,27
2023-04-03,1071,0.0,0.0,496.0,2023-04-03,19.379009504471032,14.56732651785594,24.12640312512584,3.371788426724834,128.82412351902286,9.969384431889583,1019.0666420151402,28.547142857142855,19,18,6,27
2023-04-10,1356,0.0,0.0,577.0,2023-04-10,19.343433412047595,14.85475745748326,24.96873064750817,6.260566536678206,105.73186826807738,9.677628622491886,1019.6129189623396,23.542857142857144,19,17,6,27
2023-04-17,1289,1.0,2.0,566.0,2023-04-17,19.127219585705344,14.948889987223366,24.026399014650018,7.45225588655735,191.07630082726004,8.792417263123548,1019.9421004798104,18.33285714285714,18,18,6,27
2023-04-24,1243,0.0,0.0,581.0,2023-04-24,19.318879298679104,15.121944864010132,23.997257351453552,5.152188569564087,137.50126972920555,8.7962714062919,1020.9869044327268,22.37857142857143,17,16,6,27
2023-05-01,1698,0.0,1.0,628.0,2023-05-01,20.42843648261748,14.510278437811094,25.879648538370308,1.5727706762053408,77.63676075473495,11.361601335241494,1019.476195951306,19.96142857142857,19,17,6,29
2023-05-08,1696,0.0,2.0,696.0,2023-05-08,20.382391363814488,15.439450104779665,25.45264256059517,3.6074881619472743,94.34247100735529,10.654559722420798,1020.5080326627454,15.038571428571428,21,17,6,28
2023-05-15,1749,1.0,3.0,690.0,2023-05-15,20.10188856277836,15.29304484049842,25.369026308099677,6.194490664858441,125.71644984451343,8.8389219299863,1020.9591323744972,14.264285714285714,22,16,5,28
2023-05-22,1630,0.0,0.0,725.0,2023-05-22,19.604544234283843,15.633013864747358,24.53969070922056,8.374101994577675,126.85705543655044,7.870096597750361,1020.5938946571928,15.081428571428571,20,17,6,27
2023-05-29,1810,0.0,0.0,740.0,2023-05-29,19.595088880695823,14.60562310565297,24.79283332745562,4.885451765997487,143.39499225706436,8.318877659542995,1020.908045566694,15.124285714285715,20,17,6,26
2023-06-05,1718,0.0,2.0,682.0,2023-06-05,19.575551724630436,14.53626761004919,24.57783277031492,5.813055340903667,78.9110393167753,8.809758571982531,1021.9526396465754,14.662857142857144,20,16,6,27
2023-06-12,1604,0.0,1.0,644.0,2023-06-12,20.254333231455924,15.02991238830575,24.700207445266425,3.617907073112817,87.52982544089298,11.15445255028185,1020.4730860927004,14.94,19,17,6,27
2023-06-19,1679,0.0,1.0,567.0,2023-06-19,20.57911666963864,15.413675265491031,25.844358066938643,2.711570775940804,92.95173515366848,9.874854028655394,1020.1997950173592,15.295714285714286,18,17,6,28
2023-06-26,1651,0.0,1.0,599.0,2023-06-26,20.301767125536763,15.139525483255188,25.316234702888632,3.3956706328444826,76.35351725974158,10.224844137632326,1020.4912400740876,15.248571428571427,18,16,6,27
2023-07-03,1895,1.0,1.0,621.0,2023-07-03,19.280885027359584,14.56997515615168,24.269358303310607,4.645945614265647,136.17424051682858,7.917965071168527,1020.9050681757316,15.754285714285714,18,19,6,27
2023-07-10,1988,0.0,0.0,724.0,2023-07-10,20.251871478204748,14.31241212594376,25.042484305184622,2.8768130891004846,65.14767903512066,10.621037627881265,1019.7140483288606,15.655714285714286,17,16,6,26
2023-07-17,2103,0.0,0.0,754.0,2023-07-17,20.49563286300061,15.442980500702662,25.22957219044294,1.3109028144698962,84.90450815673253,11.90052406431754,1021.2087488040124,14.421428571428573,18,18,6,26
2023-07-24,2001,0.0,0.0,825.0,2023-07-24,20.452056895782427,15.379544146052831,25.295584491492797,4.1357762901114405,86.72074589738217,10.164565732499383,1021.2653434376618,27.587142857142855,17,17,6,25
2023-07-31,2180,1.0,1.0,802.0,2023-07-31,20.428356286946627,14.988592867530588,25.39767035449634,2.2498688747755877,84.75781231570883,11.302890657918471,1022.012233980344,31.12142857142857,20,17,6,27
2023-08-07,2015,1.0,0.0,902.0,2023-08-07,20.167726375567423,14.89223726140494,25.00351007882659,2.5543733854977724,98.18041790755412,9.721779738257762,1021.4927436368208,23.074285714285715,18,16,6,25
2023-08-14,1992,3.0,0.0,881.0,2023-08-14,20.03033207773416,14.76971453438195,25.64672109905671,5.313549644574555,128.3354897689455,9.254893904017958,1019.5411855229232,17.404285714285713,17,17,6,25
2023-08-21,2137,1.0,1.0,929.0,2023-08-21,19.773971552108783,14.487012874520923,25.282812885833664,5.9110890625083465,131.6789186295801,9.813462065384172,1019.9460061472746,20.181428571428572,18,18,6,26
2023-08-28,2174,2.0,1.0,934.0,2023-08-28,20.532688743276783,13.963317575231272,25.98471118495851,2.1887922225579794,93.32229270158918,11.216118585650191,1020.9770909875914,25.40285714285714,18,17,6,25
2023-09-04,2198,1.0,0.0,912.0,2023-09-04,20.20997555055519,14.34792329080041,25.323676410446343,3.445287428355004,83.44910524648951,10.116175347164628,1020.6493395577124,23.262857142857143,18,17,6,24
2023-09-11,2158,1.0,2.0,842.0,2023-09-11,20.31816437303946,14.026582607479684,25.60406567276808,2.5999716022501427,74.77172054679593,10.755340663156128,1020.5721685677148,18.40142857142857,17,17,6,25
2023-09-18,2311,0.0,1.0,829.0,2023-09-18,19.837569961636117,13.60925722290206,26.01263550856281,2.752559172051002,63.61082073305182,10.14036859613552,1019.9260725522054,17.03857142857143,17,17,6,25
2023-09-25,2118,0.0,3.0,814.0,2023-09-25,20.41268734831183,14.071434039572685,26.16469316857828,4.115144690448187,145.60766160973571,9.51863225707796,1020.2249312883916,20.78857142857143,17,17,6,24
2023-10-02,2358,1.0,0.0,776.0,2023-10-02,19.39552902054751,14.497704283132364,25.25669112918274,7.9658307516939635,191.10941286676183,8.580891806115451,1020.6609284498662,24.00714285714286,16,17,6,24
2023-10-09,2222,0.0,0.0,684.0,2023-10-09,19.346827666431984,14.21667470069928,26.200084315732266,5.021633140581907,135.65562276710733,8.775460694627192,1020.7003064607115,28.214285714285715,18,18,6,24
2023-10-16,2476,1.0,1.0,724.0,2023-10-16,18.86364458332049,14.228478079726516,24.53703459329221,3.5726714984495174,134.80839395588038,9.312077579222713,1020.6445107439998,29.141428571428573,18,16,5,25
2023-10-23,2501,0.0,5.0,611.0,2023-10-23,18.530057417430303,14.488413046195378,23.97841861899672,9.525844093442748,246.1496418069324,8.28779928601462,1020.0198572330116,21.12,16,15,5,21
2023-10-30,2317,1.0,3.0,587.0,2023-10-30,18.65755075803684,15.0831265743081,24.168604827908528,7.646682425553005,257.36347458895915,7.266827825727084,1019.6288677281918,15.867142857142857,16,18,6,24
2023-11-06,2474,1.0,1.0,594.0,2023-11-06,19.79250100110608,15.418182115968904,25.004676193890408,4.814700721588497,115.9177578402708,8.651833054797835,1019.4507441294638,18.52857142857143,15,16,5,26
2023-11-13,2788,0.0,2.0,610.0,2023-11-13,19.562503218253344,14.775730063684664,25.48322153091809,6.250189870084825,180.6644698844294,8.989329712803224,1020.1094555433036,19.295714285714286,15,17,5,23
2023-11-20,3026,3.0,1.0,532.0,2023-11-20,18.98034865949993,14.155596062521443,24.829611612494176,4.704982093636221,164.6458921894084,8.741224732348725,1020.4747429864674,16.701428571428572,17,16,6,25
2023-11-27,3118,0.0,1.0,459.0,2023-11-27,19.216266305711645,12.896203642261517,25.43501840359454,0.7144696399968241,151.80125746574865,10.199856990820953,1019.7995032181026,16.692857142857143,23,14,6,24
2023-12-04,3369,0.0,1.0,388.0,2023-12-04,19.27394382099323,13.55801686264103,25.32158260621613,1.9025375796352404,95.948276576481,10.323226258880275,1019.3558325593542,17.18,14,16,5,26
2023-12-11,3446,1.0,1.0,430.0,2023-12-11,19.49374624348303,14.694347969389652,25.424447402209346,4.54020224255605,163.52027061065297,9.15122180952766,1018.6458643402026,22.437142857142856,11,14,4,24
2023-12-18,3312,2.0,2.0,344.0,2023-12-18,19.81099644216837,14.66221261101128,25.917042146040995,3.1516733152763448,136.60158138204898,9.487142661683936,1019.6165212263888,30.012857142857143,12,12,5,25
2023-12-25,3184,1.0,0.0,345.0,2023-12-25,19.37927058547772,14.8696574513145,25.026106099894708,3.7880230224291247,187.16315126870836,8.61781612850848,1021.813455824182,28.035714285714285,13,15,6,25
